step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_practice,count_observe,count_idle,count_make,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
11,C,participants_only,,,30,10,0,20,10,0,0.2226767138108502,0.18492585142721135,0.5796017805501925,0.012489010790752502,41,21,0.7,0,0.0,0.0,26.5,302,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,nonparticipants_only,,,10,0,10,0,0,0,0.18503352051341607,0.15846522295811155,0.5196978062592665,0.01058734066267148,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,C,step_totals,,,,,,,,,,,,,,,,,,,,,87.90000000000009,19.5,0.22184300341296906,,,0.0,0.0,58.0,0.6598407281001131,0.01774172530146052,0.05172413793103448,0.0,0,3,28,16,39,,37,58,6.200000000000003,0.0705346985210466,4.200000000000001,0.04778156996587027,31,21,34
12,C,all_agents,,,40,10,10,20,10,0,0.21825781361862173,0.17725814962307995,0.5838257130022139,0.012618563420879435,47,23,0.575,0,0.0,0.0,32.475,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,participants_only,,,30,10,0,20,10,0,0.22911666479403595,0.18969557294106257,0.5838257130022139,0.012931286831981022,47,23,0.7666666666666667,0,0.0,0.0,26.633333333333333,334,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.18568126009237906,0.15985007633850173,0.5170993172279702,0.010265417401377134,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,79.90000000000006,18.5,0.23153942428035026,,,0.0,0.0,51.0,0.638297872340425,0.017007177298453788,0.11764705882352941,0.0,0,6,49,10,37,,35,51,6.400000000000003,0.08010012515644553,4.000000000000001,0.050062578222778445,32,20,31
13,C,all_agents,,,40,13,10,17,13,0,0.22346693413403523,0.1786234082956575,0.6004726844821253,0.013147949104253773,57,25,0.625,0,0.0,0.0,32.275,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,13,0,17,13,0,0.23584803094506598,0.19204210603152644,0.6004726844821253,0.013599802827727676,57,25,0.8333333333333334,0,0.0,0.0,26.366666666666667,367,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.18632364370094306,0.16008827327173258,0.5145138206418304,0.009952889234902684,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
