step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_idle,time_share_idle,time_make,time_share_make,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_idle,count_make,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
105,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.005568922458945039,0.12727272727272726,0.0,0,7,25,11,,15,21,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,22
106,A,all_agents,,,40,30,10,0,20,10,0.40087178502987814,0.23849246542414007,0.991424969345065,0.08944728345911562,729,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4412,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,A,participants_only,,,30,30,0,0,20,10,0.4634275511126177,0.2525553118105583,0.991424969345065,0.10342324572107685,729,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4412,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,A,nonparticipants_only,,,10,0,10,0,0,0,0.2132044867816596,0.21257953105420146,0.3024372533375003,0.0005607102308508574,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000005,,,11.5,0.16642547033285082,0.0,0.0,47.0,0.6801736613603468,0.005057509819824289,0.1702127659574468,0.0,0,8,17,44,,23,29,47,6.000000000000003,0.08683068017366133,4.600000000000001,0.06657018813314035,30,23,28
107,A,all_agents,,,40,30,10,0,20,10,0.4015271620889356,0.2382864678327758,0.9917679705712623,0.09007646264852372,737,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,A,participants_only,,,30,30,0,0,20,10,0.4641590516356454,0.251489202226229,0.9917679705712623,0.1042272114926231,737,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,A,nonparticipants_only,,,10,0,10,0,0,0,0.21363149344880591,0.21260998066966158,0.30092506707081285,0.0005511730579304404,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.0053668284943938875,0.14545454545454545,0.0,0,8,25,11,,15,21,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,21
108,A,all_agents,,,40,30,10,0,20,10,0.40198035052253117,0.23975271130592335,0.9920972517484118,0.09029931954742959,743,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4511,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,A,participants_only,,,30,30,0,0,20,10,0.4646218350583588,0.2508554177481429,0.9920972517484118,0.10452256039541727,743,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4511,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,A,nonparticipants_only,,,10,0,10,0,0,0,0.21405589691504837,0.21271265735669104,0.2994204417354588,0.0005421299852386214,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.00513037978679687,0.1276595744680851,0.0,0,6,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,28
109,A,all_agents,,,40,30,10,0,20,10,0.40258796312809736,0.2391573873557245,0.9924133616784753,0.09089150004295057,749,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4562,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,A,participants_only,,,30,30,0,0,20,10,0.4652913687225094,0.2501129142248708,0.9924133616784753,0.10528397736894912,749,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4562,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,A,nonparticipants_only,,,10,0,10,0,0,0,0.21447774634486103,0.21292990752069085,0.2979233395267815,0.0005334631873066904,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.005211078869166856,0.10909090909090909,0.0,0,6,25,11,,15,21,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,21
110,A,all_agents,,,40,30,10,0,20,10,0.40306532403976053,0.24005272359164098,0.9927168272113363,0.09111572400960422,756,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4607,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,A,participants_only,,,30,30,0,0,20,10,0.4657879974336845,0.249249461085564,0.9927168272113363,0.10557633499093518,756,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4607,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,A,nonparticipants_only,,,10,0,10,0,0,0,0.21489730385798872,0.2131056920774039,0.2964337228291476,0.0005242859734410923,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005223136157224136,0.14893617021276595,0.0,0,7,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,28
110,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,A,all_agents,,,40,30,10,0,20,10,0.4037437084769273,0.23950416667535138,0.9930081541228828,0.09173633283781787,760,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,A,participants_only,,,30,30,0,0,20,10,0.4665534637843726,0.24887420954682682,0.9930081541228828,0.10636315478724234,760,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,A,nonparticipants_only,,,10,0,10,0,0,0,0.21531444255459112,0.21391477731475209,0.29495155421500185,0.0005150826481705049,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.005453804022726302,0.07272727272727272,0.0,0,4,25,11,,15,21,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,21
112,A,all_agents,,,40,30,10,0,20,10,0.4041012447417375,0.23971069852843213,0.9932878279579674,0.09190860070691023,764,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4706,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,A,participants_only,,,30,30,0,0,20,10,0.4668920480400809,0.24860321676058167,0.9932878279579674,0.10660502374147929,764,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4706,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,A,nonparticipants_only,,,10,0,10,0,0,0,0.21572883484670727,0.21516986837384447,0.2934767964439268,0.0005071118569880713,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.004816510494031329,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,28
113,A,all_agents,,,40,30,10,0,20,10,0.4047405712025641,0.23886475434604212,0.9935563148396488,0.09251704863062521,771,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4760,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,A,participants_only,,,30,30,0,0,20,10,0.4676071209686187,0.24816695295394237,0.9935563148396488,0.10738097897549168,771,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4760,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,A,nonparticipants_only,,,10,0,10,0,0,0,0.21614092190440073,0.21519926736385986,0.2920094124617072,0.0004988206421721423,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.50000000000006,,,7.5,0.10489510489510481,0.0,0.0,55.0,0.7692307692307686,0.005325995787208802,0.12727272727272726,0.0,0,7,25,11,,15,21,55,6.000000000000003,0.08391608391608389,3.0000000000000004,0.04195804195804193,30,15,21
114,A,all_agents,,,40,30,10,0,20,10,0.405139497347328,0.24013080570739934,0.9938140622460628,0.09269349655754361,778,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4806,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,A,participants_only,,,30,30,0,0,20,10,0.46800249772203295,0.24859355784607856,0.9938140622460628,0.10762063550560906,778,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4806,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,A,nonparticipants_only,,,10,0,10,0,0,0,0.21655049622321337,0.21529840132175,0.2905493653993987,0.000490997920025481,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.004969176970401586,0.14893617021276595,0.0,0,7,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,28
115,A,all_agents,,,40,30,10,0,20,10,0.40570504007111496,0.23949305857918773,0.9940614997562203,0.09327386644250127,785,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4859,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,A,participants_only,,,30,30,0,0,20,10,0.46862080888550867,0.24760535961669872,0.9940614997562203,0.10837055032438002,785,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4859,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,A,nonparticipants_only,,,10,0,10,0,0,0,0.21695773362793386,0.2155081555437908,0.2890966185724017,0.00048308721079021356,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.0050963782372807276,0.12727272727272726,0.0,0,7,25,11,,15,21,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,21
116,A,all_agents,,,40,30,10,0,20,10,0.4061177245493518,0.2398099252036791,0.9942990397659714,0.09345691395603806,792,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,4904,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,A,participants_only,,,30,30,0,0,20,10,0.4690360945864933,0.2477963566019285,0.9942990397659714,0.10861594100703334,792,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,4904,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,A,nonparticipants_only,,,10,0,10,0,0,0,0.21736261443792737,0.21560399364245514,0.2876511354795397,0.00047517734548426665,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.005025291910597581,0.14893617021276595,0.0,0,7,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,28
117,A,all_agents,,,40,30,10,0,20,10,0.4067221327032142,0.239053400215595,0.9945270781753326,0.09406115860826576,799,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,4957,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,A,participants_only,,,30,30,0,0,20,10,0.4697077940839614,0.2471754056422974,0.9945270781753326,0.10939034534242947,799,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,4957,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,A,nonparticipants_only,,,10,0,10,0,0,0,0.21776514856097282,0.21643429302704997,0.286212879802142,0.0004672759309329168,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.005231966908500373,0.12727272727272726,0.0,0,7,25,11,,15,21,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,21
118,A,all_agents,,,40,30,10,0,20,10,0.4071156279003062,0.24043272001464508,0.9947459950483193,0.09423340389732264,804,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5004,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,A,participants_only,,,30,30,0,0,20,10,0.47009915006437036,0.24708495858523388,0.9947459950483193,0.10962335852236078,804,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5004,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,A,nonparticipants_only,,,10,0,10,0,0,0,0.21816506140811365,0.21763225321562468,0.2847818154031313,0.0004604512519142132,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.004967644582820504,0.10638297872340426,0.0,0,5,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,28
119,A,all_agents,,,40,30,10,0,20,10,0.4075787718569669,0.23923055641457186,0.9949561552463865,0.0947648711391375,812,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5056,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,A,participants_only,,,30,30,0,0,20,10,0.47058411274733014,0.24613788538126843,0.9949561552463865,0.11032336619935182,812,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5056,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,A,nonparticipants_only,,,10,0,10,0,0,0,0.2185627491858772,0.21769921399765188,0.2833579063261156,0.0004533101899639952,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.00476035175153793,0.14545454545454545,0.0,0,8,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
120,A,all_agents,,,40,30,10,0,20,10,0.4079522498860948,0.2392012455968347,0.995157909036531,0.09492514091232752,815,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,A,participants_only,,,30,30,0,0,20,10,0.47095028781475634,0.24670277913804117,0.995157909036531,0.11054311517846421,815,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,A,nonparticipants_only,,,10,0,10,0,0,0,0.2189581361001102,0.21779492746378806,0.281941116794485,0.00044618471958455033,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000007,,,11.5,0.1664254703328508,0.0,0.0,47.0,0.6801736613603466,0.004904549927000335,0.06382978723404255,0.0,0,3,17,44,,23,29,47,6.000000000000003,0.08683068017366131,4.600000000000001,0.06657018813314033,30,23,27
120,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,A,all_agents,,,40,30,10,0,20,10,0.4084557827571048,0.23800523936885054,0.9953515926750698,0.09547114234974084,822,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5156,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,A,participants_only,,,30,30,0,0,20,10,0.4714906679293157,0.24657924629711397,0.9953515926750698,0.11125478566461278,822,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5156,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,A,nonparticipants_only,,,10,0,10,0,0,0,0.21935112724047232,0.2179974443818603,0.2805314112105126,0.00043945142103935235,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000007,,,7.5,0.10518934081346414,0.0,0.0,55.0,0.771388499298737,0.004900176530352606,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077134,2.8000000000000003,0.03927068723702661,30,14,20
122,A,all_agents,,,40,30,10,0,20,10,0.4088086441164404,0.23809648150065793,0.995537528968067,0.09561844830912111,828,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5202,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,A,participants_only,,,30,30,0,0,20,10,0.47183091478602623,0.24759699063657456,0.995537528968067,0.11145978751075085,828,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5202,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,A,nonparticipants_only,,,10,0,10,0,0,0,0.21974183210768308,0.2180160944738314,0.27912875415446003,0.00043275150002552233,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.0048396168731745836,0.1276595744680851,0.0,0,6,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,27
123,A,all_agents,,,40,30,10,0,20,10,0.4092979046766943,0.23690599909315466,0.9957160278093443,0.09616929463237442,835,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5255,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,A,participants_only,,,30,30,0,0,20,10,0.472353772659833,0.24657778047590379,0.9957160278093443,0.11217957183180469,835,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5255,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,A,nonparticipants_only,,,10,0,10,0,0,0,0.2201303007272782,0.21886687603837057,0.27773311038368775,0.0004259531887994437,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000007,,,7.5,0.10518934081346414,0.0,0.0,55.0,0.771388499298737,0.004855813019057805,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077134,2.8000000000000003,0.03927068723702661,30,14,20
124,A,all_agents,,,40,30,10,0,20,10,0.4096326050133191,0.2381771587244883,0.9958873866969705,0.09630466804243804,843,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5301,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,A,participants_only,,,30,30,0,0,20,10,0.4726713936427573,0.24684401825156455,0.9958873866969705,0.11237060689606274,843,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5301,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,A,nonparticipants_only,,,10,0,10,0,0,0,0.2205162391250047,0.2199494965173751,0.2763444448317693,0.00042018501916014087,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000006,,,11.5,0.16690856313497807,0.0,0.0,47.0,0.682148040638606,0.0047975364524290975,0.1702127659574468,0.0,0,8,17,44,,23,29,47,6.000000000000003,0.08708272859216251,4.400000000000001,0.0638606676342525,30,22,27
125,A,all_agents,,,40,30,10,0,20,10,0.4100893701542391,0.23698627293086588,0.9960518912290917,0.09684515960866523,848,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5354,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,A,participants_only,,,30,30,0,0,20,10,0.47315244330757805,0.24672251405498766,0.9960518912290917,0.11308117815983475,848,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5354,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,A,nonparticipants_only,,,10,0,10,0,0,0,0.2209001506942221,0.22011290313675402,0.27496272260761045,0.0004136896086360873,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004750161608544449,0.09090909090909091,0.0,0,5,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
126,A,all_agents,,,40,30,10,0,20,10,0.41035836546992466,0.2366432152995764,0.9962098155799279,0.09692985740924419,854,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5398,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,A,participants_only,,,30,30,0,0,20,10,0.47338391881477415,0.24640507321496166,0.9962098155799279,0.11321503785947849,854,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5398,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,A,nonparticipants_only,,,10,0,10,0,0,0,0.22128170543537604,0.2202053141308752,0.2735879089945724,0.0004076715654475961,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,A,step_totals,,,,,,,,,,,,,,,,,,,,,69.10000000000008,,,11.5,0.16642547033285074,0.0,0.0,47.0,0.6801736613603465,0.004562298502090001,0.1276595744680851,0.0,0,6,17,44,,23,29,47,6.000000000000003,0.0868306801736613,4.600000000000001,0.06657018813314032,30,23,27
127,A,all_agents,,,40,30,10,0,20,10,0.4108363052565798,0.23545999922307853,0.9963614229567308,0.09748194960245261,861,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5452,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,A,participants_only,,,30,30,0,0,20,10,0.473894761540499,0.24595906397877104,0.9963614229567308,0.1139364362114336,861,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5452,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,A,nonparticipants_only,,,10,0,10,0,0,0,0.2216609364048223,0.2204008434589929,0.27221996944959953,0.0004020628685783534,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.004823332017308421,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
128,A,all_agents,,,40,30,10,0,20,10,0.4111400067100411,0.2373080677161396,0.9965069660384616,0.09759607608078391,865,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,A,participants_only,,,30,30,0,0,20,10,0.474174012751726,0.24575302050201192,0.9965069660384616,0.11410283004536055,865,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,A,nonparticipants_only,,,10,0,10,0,0,0,0.22203798858498633,0.22034496881875332,0.2708588696023515,0.000396383175095902,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000006,,,11.5,0.16690856313497807,0.0,0.0,47.0,0.682148040638606,0.0047031261801519205,0.0851063829787234,0.0,0,4,17,44,,23,29,47,6.000000000000003,0.08708272859216251,4.400000000000001,0.0638606676342525,30,22,27
129,A,all_agents,,,40,30,10,0,20,10,0.4115168829876995,0.23671796092195324,0.9966466873969231,0.09809457861875766,870,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5552,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,A,participants_only,,,30,30,0,0,20,10,0.4745515498931238,0.24564657984083876,0.9966466873969231,0.11476909380783129,870,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5552,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,A,nonparticipants_only,,,10,0,10,0,0,0,0.22241288227142653,0.22121552585153986,0.26950457525433974,0.000390602269003209,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000007,,,7.5,0.10518934081346414,0.0,0.0,55.0,0.771388499298737,0.004486436152762185,0.09090909090909091,0.0,0,5,25,11,,15,20,55,6.000000000000003,0.08415147265077134,2.8000000000000003,0.03927068723702661,30,14,20
130,A,all_agents,,,40,30,10,0,20,10,0.41180486106008396,0.23663007098240224,0.9967808199010462,0.0981986369443919,878,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,A,participants_only,,,30,30,0,0,20,10,0.4748113311111593,0.24661128864735868,0.9967808199010462,0.11492378652044923,878,30,1.0,69,4.826086956521739,1.6666666666666667,25.8,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,A,nonparticipants_only,,,10,0,10,0,0,0,0.22278545090685814,0.2221867862716801,0.26815705237806803,0.0003854049966553523,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,A,step_totals,,,,,,,,,,,,,,,,,,,,,68.90000000000008,,,11.5,0.16690856313497804,0.0,0.0,47.0,0.6821480406386059,0.004653137343171293,0.1702127659574468,0.0,0,8,17,44,,23,29,47,6.000000000000003,0.0870827285921625,4.400000000000001,0.0638606676342525,30,22,27
130,A,reachability,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,A,all_agents,,,40,30,10,0,20,10,0.41223963460724755,0.23631855842026697,0.9969095871050043,0.09872960005942985,885,30,0.75,69,4.826086956521739,1.6666666666666667,31.65,5653,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,A,participants_only,,,30,30,0,0,20,10,0.4752675357062182,0.24554642247861164,0.9969095871050043,0.11562275000639988,885,30,1.0,69,4.826086956521739,1.6666666666666667,25.533333333333335,5653,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,A,nonparticipants_only,,,10,0,10,0,0,0,0.2231559313103357,0.222410490325386,0.2668162671161777,0.0003799544152202667,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,A,step_totals,,,,,,,,,,,,,,,,,,,,,71.30000000000005,,,7.5,0.10518934081346415,0.0,0.0,55.0,0.7713884992987371,0.00468412278489738,0.12727272727272726,0.0,0,7,25,11,,15,20,55,6.000000000000003,0.08415147265077136,2.8000000000000003,0.03927068723702662,30,14,20
132,A,all_agents,,,40,30,10,0,20,10,0.4124892097515211,0.23731029564755665,0.9970332036208042,0.09880327750259886,893,30,0.75,69,4.826086956521739,1.6666666666666667,31.85,5699,,,,,,,,,,,,,,,,,,,,,,,,,,,
