step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
12,C,participants_only,,,30,13,0,17,13,0,0.24767300849713744,0.2059021521763238,0.725135220067506,0.017271226293879675,53,24,0.8,0,0.0,0.0,26.2,337,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,nonparticipants_only,,,10,0,10,0,0,0,0.16659171737239337,0.14472583120561505,0.41215842238637745,0.005773478204729998,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.70000000000009,,,50.0,0.6195786864931839,19.5,0.24163568773234173,0.0,0.0,0.015116758240941457,0.04,0.0,0,2,10,50,,50,39,38,6.600000000000003,0.08178438661710032,4.600000000000001,0.05700123915737294,33,23,36
13,C,all_agents,,,40,14,10,16,14,0,0.23194688370248132,0.19190028589844027,0.7215095439671685,0.01627367905870111,58,24,0.6,0,0.0,0.0,31.825,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,participants_only,,,30,14,0,16,14,0,0.2534832722698176,0.21049330413610623,0.7215095439671685,0.01799806557502565,58,24,0.8,0,0.0,0.0,25.766666666666666,365,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,nonparticipants_only,,,10,0,10,0,0,0,0.16733771800047256,0.1464483704283382,0.41009763027444557,0.005534727119447984,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.00000000000009,,,59.0,0.6555555555555549,20.0,0.22222222222222202,0.0,0.0,0.013802718833122554,0.0847457627118644,0.0,0,5,13,25,,59,40,38,6.400000000000003,0.07111111111111108,4.600000000000001,0.05111111111111108,32,23,33
14,C,all_agents,,,40,17,10,13,16,1,0.23663360069989692,0.19223221194559734,0.7326491622084818,0.017121958524172493,61,24,0.6,0,0.0,0.0,31.9,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,participants_only,,,30,17,0,13,16,1,0.2594856695290344,0.2140748644568775,0.7326491622084818,0.018971742690506277,61,24,0.8,0,0.0,0.0,25.866666666666667,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,nonparticipants_only,,,10,0,10,0,0,0,0.16807739421248455,0.15010625984084147,0.40804714212307336,0.005306001427911507,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,C,step_totals,,,,,,,,,,,,,,,,,,,,,80.30000000000008,,,50.0,0.6226650062266494,19.5,0.24283935242839327,0.0,0.0,0.016017598245793935,0.06,0.0,0,3,11,49,,50,39,37,6.200000000000003,0.07721046077210457,4.600000000000001,0.057285180572851764,31,23,35
15,C,all_agents,,,40,20,10,10,19,1,0.24124468372644597,0.1925445601736931,0.7289859163974394,0.01785470763279974,67,25,0.625,0,0.0,0.0,31.575,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,participants_only,,,30,20,0,10,19,1,0.26538933601289877,0.22088636715224885,0.7289859163974394,0.019778604966433258,67,25,0.8333333333333334,0,0.0,0.0,25.433333333333334,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,nonparticipants_only,,,10,0,10,0,0,0,0.16881072686708753,0.15222346769067674,0.406006906412458,0.005087444823494656,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,C,step_totals,,,,,,,,,,,,,,,,,,,,,90.40000000000009,,,59.0,0.6526548672566365,20.0,0.22123893805309713,0.0,0.0,0.01395659670172692,0.1016949152542373,0.0,0,6,12,26,,59,40,38,6.600000000000003,0.07300884955752208,4.800000000000002,0.05309734513274333,33,24,36
