step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_practice,time_share_practice,time_observe,time_share_observe,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_practice,count_observe,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
12,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.00000000000009,19.5,0.2321428571428569,0.1,0.0011904761904761893,52.0,0.6190476190476184,0.0,0.0,0.014941554853376211,0.057692307692307696,0.08000000000000008,1,3,8,48,39,1,52,35,6.400000000000003,0.07619047619047616,6.000000000000003,0.07142857142857138,32,30,37
13,B,all_agents,,,40,17,10,13,17,0,0.2314649669489442,0.1841508323831635,0.7815467564446957,0.01881597307473721,115,30,0.75,64,3.40625,1.34375,31.3,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,participants_only,,,30,17,0,13,17,0,0.2489629070766685,0.21016430015141851,0.7815467564446957,0.021540684679118457,115,30,1.0,64,3.40625,1.34375,25.066666666666666,402,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,nonparticipants_only,,,10,0,10,0,0,0,0.1789711465657712,0.16403479329814707,0.38397186440568326,0.006967703357032367,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,B,step_totals,,,,,,,,,,,,,,,,,,,,,87.8000000000001,19.0,0.21640091116173096,,,57.0,0.6492027334851929,0.0,0.0,0.014573120276432516,0.07017543859649122,0.0,0,4,11,31,38,,57,35,5.8000000000000025,0.06605922551252844,6.000000000000003,0.06833712984054666,29,30,41
14,B,all_agents,,,40,18,10,12,18,0,0.23599744526674762,0.185722506470743,0.790284886186908,0.019389756649462523,118,30,0.75,64,3.40625,1.34375,31.175,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,participants_only,,,30,18,0,12,18,0,0.25478125496252313,0.2142410417103094,0.790284886186908,0.022204043011600207,118,30,1.0,64,3.40625,1.34375,24.9,434,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,nonparticipants_only,,,10,0,10,0,0,0,0.17964601617942125,0.1644054326346615,0.38205200508365483,0.00671291948280418,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,B,step_totals,,,,,,,,,,,,,,,,,,,,,83.70000000000009,19.5,0.232974910394265,0.2,0.002389486260454,52.0,0.62126642771804,0.0,0.0,0.014944639804362427,0.057692307692307696,0.0,0,3,9,47,39,2,52,34,6.000000000000003,0.07168458781362003,6.000000000000003,0.07168458781362003,30,30,36
15,B,all_agents,,,40,17,10,13,17,0,0.24043376037784234,0.18721014248591689,0.7923820373250389,0.020171497805378278,125,30,0.75,66,3.696969696969697,1.3333333333333333,31.075,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,participants_only,,,30,17,0,13,17,0,0.260473280431409,0.21579831984683584,0.7923820373250389,0.023133221630327484,125,30,1.0,66,3.696969696969697,1.3333333333333333,24.766666666666666,467,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,nonparticipants_only,,,10,0,10,0,0,0,0.1803152002171425,0.16603048484842714,0.38014174505823656,0.006467337962803072,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.40000000000008,19.5,0.2310426540284358,0.1,0.0011848341232227478,53.0,0.6279620853080563,0.0,0.0,0.014474962519104993,0.09433962264150944,0.16806722689075645,2,5,10,36,39,1,53,36,5.8000000000000025,0.06872037914691939,6.000000000000003,0.0710900473933649,29,30,46
16,B,all_agents,,,40,21,10,9,21,0,0.24504506332109352,0.19108409781255276,0.8006867558320373,0.02094830136375042,133,30,0.75,66,3.696969696969697,1.3333333333333333,31.025,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,participants_only,,,30,21,0,9,21,0,0.2664007256801231,0.2175342348120397,0.8006867558320373,0.024028988589899495,133,30,1.0,66,3.696969696969697,1.3333333333333333,24.7,504,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,nonparticipants_only,,,10,0,10,0,0,0,0.18097807624400497,0.16520033242418503,0.37824103633294537,0.006233467907788754,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B,step_totals,,,,,,,,,,,,,,,,,,,,,81.50000000000009,18.5,0.22699386503067462,,,51.0,0.6257668711656436,0.0,0.0,0.015619251277767442,0.1568627450980392,0.0,0,8,10,49,37,,51,34,6.000000000000003,0.07361963190184044,6.000000000000003,0.07361963190184044,30,30,37
17,B,all_agents,,,40,21,10,9,20,1,0.24935320615474613,0.19395804820063134,0.8086592855987558,0.021838769647443055,140,30,0.75,66,3.696969696969697,1.3333333333333333,30.875,538,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,participants_only,,,30,21,0,9,20,1,0.271926078323778,0.21884597693895075,0.8086592855987558,0.025076344010528044,140,30,1.0,66,3.696969696969697,1.3333333333333333,24.5,538,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,nonparticipants_only,,,10,0,10,0,0,0,0.18163458964765028,0.16440280866519338,0.3763498311512806,0.006011631862674613,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,B,step_totals,,,,,,,,,,,,,,,,,,,,,84.5000000000001,19.5,0.2307692307692305,,,53.0,0.6272189349112418,0.0,0.0,0.01411846943378927,0.1320754716981132,0.0,0,7,10,36,39,,53,36,6.000000000000003,0.07100591715976326,6.000000000000003,0.07100591715976326,30,30,46
18,B,all_agents,,,40,23,10,7,22,1,0.25359546754557877,0.19596038371246294,0.8163129141748056,0.022709458535741158,147,30,0.75,66,3.696969696969697,1.3333333333333333,30.875,574,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,participants_only,,,30,23,0,7,22,1,0.2773651382205849,0.22259511182504327,0.8163129141748056,0.02608756970716575,147,30,1.0,66,3.696969696969697,1.3333333333333333,24.5,574,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,nonparticipants_only,,,10,0,10,0,0,0,0.18228645552056033,0.16618557353367752,0.3744680819955242,0.005795158093488411,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.80000000000008,18.0,0.22556390977443586,,,50.0,0.6265664160400995,0.0,0.0,0.014898793960613244,0.14,0.0,0,7,11,50,36,,50,32,5.8000000000000025,0.07268170426065158,6.000000000000003,0.07518796992481198,29,30,37
19,B,all_agents,,,40,26,10,4,25,1,0.25756582703190123,0.19847722635477294,0.8236603976078133,0.023801792822879763,153,30,0.75,66,3.696969696969697,1.3333333333333333,30.825,610,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,participants_only,,,30,26,0,4,25,1,0.28244357556317595,0.22307789526176175,0.8236603976078133,0.02739733379561117,153,30,1.0,66,3.696969696969697,1.3333333333333333,24.433333333333334,610,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,nonparticipants_only,,,10,0,10,0,0,0,0.18293258143807695,0.16868239195654594,0.3725957415855466,0.005588341440861428,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,B,step_totals,,,,,,,,,,,,,,,,,,,,,80.90000000000009,18.5,0.2286773794808403,,,51.0,0.6304079110012354,0.0,0.0,0.013808320355681806,0.11764705882352941,0.0,0,6,13,35,37,,51,35,5.400000000000002,0.0667490729295426,6.000000000000003,0.07416563658838067,27,30,48
20,B,all_agents,,,40,27,10,3,26,1,0.261774734266328,0.2012377934427813,0.8307139817035007,0.024808211693354135,158,30,0.75,66,3.696969696969697,1.3333333333333333,30.825,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,participants_only,,,30,27,0,3,26,1,0.2878422385864002,0.22196250578545296,0.8307139817035007,0.028561566763450664,158,30,1.0,66,3.696969696969697,1.3333333333333333,24.433333333333334,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,nonparticipants_only,,,10,0,10,0,0,0,0.1835722213061117,0.17074537430844142,0.37073276287761886,0.005393969105340802,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,B,step_totals,,,,,,,,,,,,,,,,,,,,,79.10000000000008,17.5,0.22123893805309713,,,50.0,0.6321112515802775,0.0,0.0,0.014947554189635032,0.1,0.0,0,5,12,49,35,,50,31,5.600000000000002,0.07079646017699111,6.000000000000003,0.07585335018963334,28,30,33
20,B,reachability,0.175,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,all_agents,,,40,28,10,2,27,1,0.2654650276805743,0.20381398268117057,0.8374854224353607,0.025925264793939317,165,30,0.75,67,3.91044776119403,1.328358208955224,30.775,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,B,participants_only,,,30,28,0,2,27,1,0.2925510022521192,0.2240957068630413,0.8374854224353607,0.029897278917334746,165,30,1.0,67,3.91044776119403,1.328358208955224,24.366666666666667,684,,,,,,,,,,,,,,,,,,,,,,,,,,,
