step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
15,A,step_totals,,,,,,,,,,,,,,,,,,,,,88.20000000000009,,,20.0,0.22675736961451223,57.0,0.6462585034013599,0.0,0.0,0.013886419451251244,0.10526315789473684,0.0,0,6,30,14,,40,57,35,6.000000000000003,0.0680272108843537,5.200000000000002,0.05895691609977321,30,26,31
16,A,all_agents,,,40,23,10,7,23,0,0.24268785365517567,0.18280259113080602,0.6994703332211971,0.020700924855289824,150,30,0.75,63,4.190476190476191,1.5396825396825398,32.3,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,participants_only,,,30,23,0,7,23,0,0.2679852561427674,0.20828914852878405,0.6994703332211971,0.022041155076087768,150,30,1.0,63,4.190476190476191,1.5396825396825398,26.4,510,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,nonparticipants_only,,,10,0,10,0,0,0,0.16679564619240048,0.12900615559366685,0.5769803270779692,0.00900073132146544,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.9000000000001,,,19.5,0.2471482889733837,47.0,0.5956907477820017,0.0,0.0,0.014901375301041752,0.10638297872340426,0.0,0,5,57,8,,39,47,36,6.000000000000003,0.07604562737642578,6.400000000000003,0.0811153358681875,30,32,38
17,A,all_agents,,,40,24,10,6,24,0,0.24760282994143593,0.18433912547222803,0.7114915198923493,0.02180750490031392,157,30,0.75,63,4.190476190476191,1.5396825396825398,32.025,550,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,participants_only,,,30,24,0,6,24,0,0.2742922081561697,0.20847173375340322,0.7114915198923493,0.023309912134739857,157,30,1.0,63,4.190476190476191,1.5396825396825398,26.033333333333335,550,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,nonparticipants_only,,,10,0,10,0,0,0,0.16753469529723442,0.1284702042550247,0.5740954254425793,0.008752408283166806,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A,step_totals,,,,,,,,,,,,,,,,,,,,,88.00000000000009,,,20.0,0.22727272727272704,57.0,0.6477272727272722,0.0,0.0,0.015131970817776634,0.12280701754385964,0.0,0,7,29,15,,40,57,35,6.000000000000003,0.06818181818181815,5.000000000000002,0.05681818181818178,30,25,32
18,A,all_agents,,,40,25,10,5,25,0,0.2513991839389573,0.18696731204346834,0.7230318590966553,0.022881596122566593,163,30,0.75,63,4.190476190476191,1.5396825396825398,32.225,584,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,participants_only,,,30,25,0,5,25,0,0.2791094755479445,0.2077617024840841,0.7230318590966553,0.024600395189845553,163,30,1.0,63,4.190476190476191,1.5396825396825398,26.3,584,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,nonparticipants_only,,,10,0,10,0,0,0,0.16826830911199556,0.1290776714230043,0.5712249483153664,0.008510875788068415,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.70000000000009,,,18.5,0.23809523809523783,47.0,0.6048906048906042,0.0,0.0,0.013874019580403617,0.1276595744680851,0.0,0,6,56,9,,37,47,34,6.000000000000003,0.07722007722007716,6.200000000000003,0.07979407979407974,30,31,37
19,A,all_agents,,,40,27,10,3,27,0,0.25625676104692846,0.1896098589432691,0.7341105847327891,0.024040787776962967,170,30,0.75,63,4.190476190476191,1.5396825396825398,31.975,627,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,participants_only,,,30,27,0,3,27,0,0.28534351440320294,0.21203265584330222,0.7341105847327891,0.02591151164468438,170,30,1.0,63,4.190476190476191,1.5396825396825398,25.966666666666665,627,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,nonparticipants_only,,,10,0,10,0,0,0,0.16899650097810506,0.13115981459613607,0.5683688235737896,0.008276145524093809,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.30000000000008,,,18.5,0.21436848203939723,57.0,0.6604866743916564,0.0,0.0,0.015295574041529352,0.12280701754385964,0.0,0,7,27,16,,37,57,34,6.000000000000003,0.0695249130938586,4.800000000000002,0.05561993047508687,30,24,32
20,A,all_agents,,,40,30,10,0,30,0,0.2600173660541328,0.1920719658725564,0.7447461613434776,0.025226379850516987,171,30,0.75,63,4.190476190476191,1.5396825396825398,32.175,664,,,,,,,,,,,,,,,,,,,,,,,,,,,
