step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
21,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.60000000000008,,,18.0,0.22058823529411742,52.0,0.6372549019607837,0.0,0.0,0.013597367243204454,0.07692307692307693,0.0,0,4,12,33,,36,52,35,5.8000000000000025,0.07107843137254898,5.8000000000000025,0.07107843137254898,29,29,43
22,C,all_agents,,,40,30,10,0,30,0,0.26554206546186115,0.20142184963823967,0.7859036313368517,0.0235714621940173,105,30,0.75,0,0.0,0.0,31.1,700,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,participants_only,,,30,30,0,0,30,0,0.2964175320759714,0.233918090385921,0.7859036313368517,0.025911244418059882,105,30,1.0,0,0.0,0.0,24.8,700,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,nonparticipants_only,,,10,0,10,0,0,0,0.17291566561953045,0.16199280198093804,0.42395972321066516,0.005112582258221124,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,C,step_totals,,,,,,,,,,,,,,,,,,,,,82.3000000000001,,,19.5,0.23693803159173726,50.0,0.6075334143377878,0.0,0.0,0.013623043700888656,0.06,0.0,0,3,6,50,,39,50,36,6.800000000000003,0.0826245443499392,6.000000000000003,0.07290400972053458,34,30,39
23,C,all_agents,,,40,30,10,0,30,0,0.2694439402298554,0.20522034800147992,0.7944674860833776,0.02488347289602408,107,30,0.75,0,0.0,0.0,30.975,739,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,participants_only,,,30,30,0,0,30,0,0.3013888498609344,0.23356650618809144,0.7944674860833776,0.027449449470318073,107,30,1.0,0,0.0,0.0,24.633333333333333,739,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,nonparticipants_only,,,10,0,10,0,0,0,0.1736092113366183,0.16254019017733407,0.42183992459461184,0.004939816157088442,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.8000000000001,,,18.0,0.22004889975550096,52.0,0.6356968215158917,0.0,0.0,0.013508034697006325,0.038461538461538464,0.0,0,2,11,33,,36,52,35,5.8000000000000025,0.07090464547677257,6.000000000000003,0.07334963325183369,29,30,43
24,C,all_agents,,,40,30,10,0,30,0,0.2730545869681692,0.2114423987507481,0.8026887866400425,0.025982219142691703,113,30,0.75,0,0.0,0.0,30.975,774,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,participants_only,,,30,30,0,0,30,0,0.30597322574981434,0.2386029566557424,0.8026887866400425,0.028718739681145546,113,30,1.0,0,0.0,0.0,24.633333333333333,774,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,nonparticipants_only,,,10,0,10,0,0,0,0.17429867062323373,0.16369233516056092,0.41973072497163877,0.004769016176492979,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,C,step_totals,,,,,,,,,,,,,,,,,,,,,81.1000000000001,,,18.5,0.22811344019728705,50.0,0.616522811344019,0.0,0.0,0.012832625107717778,0.12,0.0,0,6,7,50,,37,50,36,6.600000000000003,0.08138101109741055,6.000000000000003,0.07398273736128232,33,30,40
25,C,all_agents,,,40,30,10,0,30,0,0.27691038747099683,0.2121635965265788,0.8105812351744408,0.02725385256637602,120,30,0.75,0,0.0,0.0,30.875,814,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,C,participants_only,,,30,30,0,0,30,0,0.3108863671943055,0.24031956175175034,0.8105812351744408,0.030185567496218268,120,30,1.0,0,0.0,0.0,24.5,814,,,,,,,,,,,,,,,,,,,,,,,,,,,
