step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_ask,time_share_ask,time_share,time_share_share,count_ask,count_share,reject_insufficient_material
20,A,step_totals,,,,,,,,,,,,,,,,,,,,,78.10000000000008,,,18.5,0.2368758002560817,48.0,0.6145966709346985,0.0,0.0,0.0142076068803131,0.125,0.08620689655172421,1,6,49,12,,37,48,36,5.600000000000002,0.07170294494238152,6.000000000000003,0.07682458386683734,28,30,40
20,A,reachability,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,all_agents,,,40,29,10,1,29,0,0.27287302272489716,0.20643645854405218,0.7441940359663144,0.02441304957208048,126,30,0.75,32,3.09375,1.65625,31.15,670,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,participants_only,,,30,29,0,1,29,0,0.29736123198404985,0.23058685883220223,0.7441940359663144,0.025883723043194,126,30,1.0,32,3.09375,1.65625,24.866666666666667,670,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,nonparticipants_only,,,10,0,10,0,0,0,0.19940839494743903,0.1461464438451227,0.5604979472918024,0.012804960446099285,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,A,step_totals,,,,,,,,,,,,,,,,,,,,,86.10000000000008,,,19.5,0.22648083623693357,55.0,0.6387921022067358,0.0,0.0,0.013822235427848974,0.09090909090909091,0.0,0,5,26,12,,39,55,35,5.600000000000002,0.06504065040650403,6.000000000000003,0.06968641114982575,28,30,40
22,A,all_agents,,,40,29,10,1,29,0,0.27674141198491975,0.20784928342251865,0.7544262745276619,0.025569378965469087,130,30,0.75,32,3.09375,1.65625,31.25,710,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,participants_only,,,30,29,0,1,29,0,0.30233376396245487,0.22943392453804123,0.7544262745276619,0.02730827536739673,130,30,1.0,32,3.09375,1.65625,25.0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,nonparticipants_only,,,10,0,10,0,0,0,0.19996435605231458,0.14643366604267405,0.5576954575553433,0.012493068002781627,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,A,step_totals,,,,,,,,,,,,,,,,,,,,,77.30000000000008,,,17.5,0.226390685640362,48.0,0.6209573091849929,0.0,0.0,0.014384139718869432,0.08333333333333333,0.0,0,4,49,11,,35,48,33,5.8000000000000025,0.07503234152652001,6.000000000000003,0.07761966364812414,29,30,36
23,A,all_agents,,,40,30,10,0,30,0,0.2808472875141829,0.20748058873713182,0.7642492235465554,0.026761737240662303,137,30,0.75,32,3.09375,1.65625,31.075,750,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,participants_only,,,30,30,0,0,30,0,0.3076243870830361,0.23271382834742826,0.7642492235465554,0.028751431136419488,137,30,1.0,32,3.09375,1.65625,24.766666666666666,750,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,nonparticipants_only,,,10,0,10,0,0,0,0.2005159888076234,0.14684772767296894,0.5549069802675666,0.01218849881754743,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,A,step_totals,,,,,,,,,,,,,,,,,,,,,85.9000000000001,,,19.5,0.22700814901047703,55.0,0.6402793946449352,0.0,0.0,0.013434738402528899,0.12727272727272726,0.0,0,7,26,13,,39,55,35,5.400000000000002,0.06286379511059366,6.000000000000003,0.06984866123399296,27,30,40
24,A,all_agents,,,40,30,10,0,30,0,0.28453715607317215,0.21032527595610614,0.7736792546046932,0.027963392282336675,143,30,0.75,32,3.09375,1.65625,31.2,791,,,,,,,,,,,,,,,,,,,,,,,,,,,
