step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_make,time_share_make,time_practice,time_share_practice,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_time_budget_exceeded,reject_missing_asset,count_observe,count_make,count_practice,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
18,D,all_agents,,,40,24,10,6,24,0,0.2517159157722071,0.19144995111168878,0.7163899138615972,0.021691014952904784,75,26,0.65,0,0.0,0.0,31.575,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,participants_only,,,30,24,0,6,24,0,0.2762065807958378,0.2059408391897292,0.7163899138615972,0.024413124828772687,75,26,0.8666666666666667,0,0.0,0.0,25.433333333333334,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,nonparticipants_only,,,10,0,10,0,0,0,0.17824392070131498,0.1543082891202258,0.47353243008155316,0.006327173245704819,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,D,step_totals,,,,,,,,,,,,,,,,,,,,,80.60000000000008,,,51.0,0.6327543424317612,19.0,0.23573200992555807,0.0,0.0,0.01561758614231795,0.1568627450980392,0.0,0,8,14,42,,51,38,35,4.800000000000002,0.05955334987593048,5.8000000000000025,0.07196029776674934,24,29,34
19,D,all_agents,,,40,26,10,4,26,0,0.25592438328245154,0.1944622662383842,0.7128079642922892,0.022645159122159905,80,27,0.675,0,0.0,0.0,31.425,599,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,participants_only,,,30,26,0,4,26,0,0.28159515193467405,0.20714138931228288,0.7128079642922892,0.02551698120693979,80,27,0.9,0,0.0,0.0,25.233333333333334,599,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,nonparticipants_only,,,10,0,10,0,0,0,0.17891207732578396,0.15604328420603408,0.47116476793114537,0.0061218325094690934,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,D,step_totals,,,,,,,,,,,,,,,,,,,,,87.20000000000009,,,56.0,0.6422018348623847,20.0,0.22935779816513738,0.0,0.0,0.013410958076760758,0.08928571428571429,0.0,0,5,14,26,,56,40,38,5.200000000000002,0.05963302752293574,6.000000000000003,0.06880733944954125,26,30,45
20,D,all_agents,,,40,27,10,3,27,0,0.260377745978496,0.1982489552039872,0.7242956457205977,0.023817771087109092,87,27,0.675,0,0.0,0.0,31.525,640,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,D,participants_only,,,30,27,0,3,27,0,0.287312202790901,0.21077860072385912,0.7242956457205977,0.026879808007568867,87,27,0.9,0,0.0,0.0,25.366666666666667,640,,,,,,,,,,,,,,,,,,,,,,,,,,,
