step,condition,population,skill_reachability,resource_reachability,n_agents,maker_count,stage_consumer,stage_customizer,stage_maker,stage_advanced_maker,skill_mean,skill_median,skill_max,skill_var,method_count_total,method_holders,method_adoption_rate,method_peer_held,knowledge_diffusion_lag_mean,hop_count_mean,latent_distributed_resources,completed_projects_total,time_total,time_observe,time_share_observe,time_practice,time_share_practice,time_make,time_share_make,time_idle,time_share_idle,skill_gain_per_time,method_self_discovery_per_time,method_peer_acquisition_per_time,peer_acquired_count,self_discovered_count,reject_missing_asset,reject_time_budget_exceeded,count_observe,count_practice,count_make,count_idle,time_share,time_share_share,time_ask,time_share_ask,count_share,count_ask,reject_insufficient_material
80,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000009,,,12.5,0.17730496453900688,47.0,0.6666666666666659,0.0,0.0,0.006293697326335311,0.14893617021276595,0.0,0,7,47,16,,25,47,29,6.000000000000003,0.08510638297872333,5.000000000000002,0.07092198581560277,30,25,32
80,D,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,D,all_agents,,,40,30,10,0,20,10,0.38583405288421946,0.2321184751199838,0.9767935140593672,0.076737343677441,504,30,0.75,0,0.0,0.0,31.8,3204,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,D,participants_only,,,30,30,0,0,20,10,0.4459266186125906,0.24747170003156188,0.9767935140593672,0.0873319578509284,504,30,1.0,0,0.0,0.0,25.733333333333334,3204,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,D,nonparticipants_only,,,10,0,10,0,0,0,0.20555635569910613,0.19461143206109713,0.41654435569828757,0.0016201036871556001,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.006611418086300558,0.2631578947368421,0.0,0,15,9,27,,13,57,17,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,19
82,D,all_agents,,,40,30,10,0,20,10,0.38656701584376946,0.23283349091475192,0.9777217734969925,0.07698378094332758,509,30,0.75,0,0.0,0.0,32.05,3245,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,D,participants_only,,,30,30,0,0,20,10,0.446744596431387,0.2484774737832395,0.9777217734969925,0.08763385474789263,509,30,1.0,0,0.0,0.0,26.066666666666666,3245,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,D,nonparticipants_only,,,10,0,10,0,0,0,0.20603427408091685,0.19572741563866253,0.4144616339197961,0.0015774650650819816,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.005889516723708681,0.10638297872340426,0.0,0,5,47,16,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,32
83,D,all_agents,,,40,30,10,0,20,10,0.3876487719733622,0.23166932346017816,0.9786129025571129,0.0778175030573294,516,30,0.75,0,0.0,0.0,31.8,3297,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,D,participants_only,,,30,30,0,0,20,10,0.4480285471667871,0.24826191661160202,0.9786129025571129,0.0886621038336858,516,30,1.0,0,0.0,0.0,25.733333333333334,3297,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,D,nonparticipants_only,,,10,0,10,0,0,0,0.20650944639308752,0.1968626226880827,0.41238932575019716,0.0015350936993578789,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.006624686161074379,0.12280701754385964,0.0,0,7,9,27,,13,57,17,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,19
84,D,all_agents,,,40,30,10,0,20,10,0.38841703777003805,0.2314900373043952,0.9794683864548284,0.07808940619272398,521,30,0.75,0,0.0,0.0,32.05,3339,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,D,participants_only,,,30,30,0,0,20,10,0.44889538229427156,0.24876477851930487,0.9794683864548284,0.0889911565342279,521,30,1.0,0,0.0,0.0,26.066666666666666,3339,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,D,nonparticipants_only,,,10,0,10,0,0,0,0.20698200419733728,0.1970872915300536,0.4103273791214462,0.0014925932915095092,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.50000000000009,,,12.5,0.17730496453900688,47.0,0.6666666666666659,0.0,0.0,0.006041599734713875,0.10638297872340426,0.0,0,5,47,16,,25,47,29,6.000000000000003,0.08510638297872333,5.000000000000002,0.07092198581560277,30,25,32
85,D,all_agents,,,40,30,10,0,20,10,0.38949088794602865,0.23095542614493292,0.9802896509966352,0.07892301420561529,526,30,0.75,0,0.0,0.0,31.8,3391,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,D,participants_only,,,30,30,0,0,20,10,0.45017068449186054,0.24817715276953994,0.9802896509966352,0.09001866230461728,526,30,1.0,0,0.0,0.0,25.733333333333334,3391,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,D,nonparticipants_only,,,10,0,10,0,0,0,0.20745149830853274,0.19738066877641214,0.40827574222583896,0.0014516174024865986,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.006605720666518852,0.08771929824561403,0.0,0,5,9,27,,13,57,17,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,19
86,D,all_agents,,,40,30,10,0,19,11,0.39045015658449117,0.23155446384608125,0.9810780649567699,0.0791913887779176,530,30,0.75,0,0.0,0.0,32.05,3437,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,D,participants_only,,,30,30,0,0,19,11,0.45129445481708846,0.25013299775933273,0.9810780649567699,0.09030886488464454,530,30,1.0,0,0.0,0.0,26.066666666666666,3437,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,D,nonparticipants_only,,,10,0,10,0,0,0,0.20791726188669907,0.19784295845460728,0.40623436351470976,0.0014146169287298119,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.006686670559016141,0.0851063829787234,0.0,0,4,47,15,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,32
87,D,all_agents,,,40,30,10,0,19,11,0.391478571960407,0.23065225565950753,0.9818349423584991,0.08002214847419027,541,30,0.75,0,0.0,0.0,31.8,3491,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,D,participants_only,,,30,30,0,0,19,11,0.4525112994770567,0.24990834922435937,0.9818349423584991,0.091336987494616,541,30,1.0,0,0.0,0.0,25.733333333333334,3491,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,D,nonparticipants_only,,,10,0,10,0,0,0,0.2083803894104577,0.19845923775787416,0.4042031916971362,0.0013777054754537037,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.006464603899931185,0.19298245614035087,0.0,0,11,9,27,,13,57,18,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,18
88,D,all_agents,,,40,30,10,0,19,11,0.39222987510228713,0.23242282415127793,0.9825615446641591,0.0802258053304104,550,30,0.75,0,0.0,0.0,32.05,3534,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,D,participants_only,,,30,30,0,0,19,11,0.45335958643530777,0.25050975324824787,0.9825615446641591,0.09157322990330247,550,30,1.0,0,0.0,0.0,26.066666666666666,3534,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,D,nonparticipants_only,,,10,0,10,0,0,0,0.20884074110322506,0.20024358919330432,0.4021821757386505,0.0013414323198329776,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000007,,,12.5,0.1768033946251766,47.0,0.6647807637906641,0.0,0.0,0.005995342944655713,0.19148936170212766,0.0,0,9,47,15,,25,47,29,6.000000000000003,0.08486562942008481,5.200000000000002,0.0735502121640735,30,26,32
89,D,all_agents,,,40,30,10,0,19,11,0.39322929913455074,0.23173899694944833,0.9832590828775928,0.08102028060533378,558,30,0.75,0,0.0,0.0,31.8,3586,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,D,participants_only,,,30,30,0,0,19,11,0.454539475425251,0.24992177161437149,0.9832590828775928,0.0925565464834545,558,30,1.0,0,0.0,0.0,25.733333333333334,3586,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,D,nonparticipants_only,,,10,0,10,0,0,0,0.20929877026244978,0.2009388272694168,0.40017126485995724,0.0013042303694105937,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.50000000000004,,,6.5,0.08965517241379305,57.0,0.7862068965517237,0.0,0.0,0.006358748773178156,0.14035087719298245,0.0,0,8,9,27,,13,57,17,6.000000000000003,0.08275862068965516,3.0000000000000004,0.041379310344827565,30,15,17
90,D,all_agents,,,40,30,10,0,19,11,0.3939491956391279,0.232283288036628,0.9839287195624891,0.08125136619512065,566,30,0.75,0,0.0,0.0,32.05,3628,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,D,participants_only,,,30,30,0,0,19,11,0.4553478520569834,0.2529009543866475,0.9839287195624891,0.09283243457034192,566,30,1.0,0,0.0,0.0,26.066666666666666,3628,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,D,nonparticipants_only,,,10,0,10,0,0,0,0.20975322638556135,0.20135406017301158,0.39817040853565744,0.0012706209504423718,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.70000000000006,,,12.5,0.17680339462517666,47.0,0.6647807637906642,0.0,0.0,0.0059028983677371395,0.1702127659574468,0.0,0,8,47,15,,25,47,29,6.000000000000003,0.08486562942008483,5.200000000000002,0.07355021216407352,30,26,32
90,D,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,D,all_agents,,,40,30,10,0,19,11,0.394837101219174,0.23152466359717155,0.9845715707799895,0.08200064871904231,576,30,0.75,0,0.0,0.0,31.8,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,D,participants_only,,,30,30,0,0,19,11,0.4563812544207642,0.25266167248628724,0.9845715707799895,0.09377055813884835,576,30,1.0,0,0.0,0.0,25.733333333333334,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,D,nonparticipants_only,,,10,0,10,0,0,0,0.21020464161440333,0.20146438646395498,0.39617955649297915,0.0012387269400144915,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.006012222704146757,0.17543859649122806,0.0,0,10,9,27,,13,57,17,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,17
92,D,all_agents,,,40,30,10,0,19,11,0.39551052748902565,0.23245066419824773,0.9851887079487899,0.08220115626112383,581,30,0.75,0,0.0,0.0,32.05,3723,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,D,participants_only,,,30,30,0,0,19,11,0.4571295275702867,0.2526630088757181,0.9851887079487899,0.09401166090566107,581,30,1.0,0,0.0,0.0,26.066666666666666,3723,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,D,nonparticipants_only,,,10,0,10,0,0,0,0.21065352724524267,0.20132895756194097,0.39419865871051424,0.001206828275338816,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.20000000000007,,,12.0,0.17094017094017075,47.0,0.6695156695156688,0.0,0.0,0.005815346134253449,0.10638297872340426,0.0,0,5,47,16,,24,47,29,6.000000000000003,0.08547008547008542,5.200000000000002,0.07407407407407403,30,26,32
93,D,all_agents,,,40,30,10,0,19,11,0.3963564708996466,0.23225226463707774,0.9857811596308382,0.08296555246239805,588,30,0.75,0,0.0,0.0,31.8,3775,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,D,participants_only,,,30,30,0,0,19,11,0.4581086039852943,0.25139969383133953,0.9857811596308382,0.09497601007303716,588,30,1.0,0,0.0,0.0,25.733333333333334,3775,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,D,nonparticipants_only,,,10,0,10,0,0,0,0.21110007164270356,0.20352438311851312,0.3922276654169617,0.0011742683429502012,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.005879929482587188,0.12280701754385964,0.0,0,7,9,27,,13,57,16,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,17
94,D,all_agents,,,40,30,10,0,19,11,0.3969036834041247,0.23277731315280029,0.9863499132456047,0.08313556526332896,594,30,0.75,0,0.0,0.0,32.05,3816,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,D,participants_only,,,30,30,0,0,19,11,0.45869036484924436,0.250762076372985,0.9863499132456047,0.09519592869723838,594,30,1.0,0,0.0,0.0,26.066666666666666,3816,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,D,nonparticipants_only,,,10,0,10,0,0,0,0.21154363906876558,0.2048067121703741,0.39026652708987686,0.0011433469135923309,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.40000000000006,,,12.0,0.1704545454545453,47.0,0.6676136363636358,0.0,0.0,0.005379843147358248,0.1276595744680851,0.0,0,6,45,16,,24,47,29,6.000000000000003,0.0852272727272727,5.400000000000002,0.07670454545454541,30,27,32
95,D,all_agents,,,40,30,10,0,19,11,0.39760830507492834,0.2322299918384853,0.9868959167157806,0.08382829602538795,599,30,0.75,0,0.0,0.0,31.8,3865,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,D,participants_only,,,30,30,0,0,19,11,0.4594830321519042,0.24950826599112003,0.9868959167157806,0.09608563426274486,599,30,1.0,0,0.0,0.0,25.733333333333334,3865,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,D,nonparticipants_only,,,10,0,10,0,0,0,0.21198412384400084,0.20520963259024458,0.38831519445442747,0.001114499103114285,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.005414628909638185,0.08771929824561403,0.0,0,5,9,27,,13,57,16,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,17
96,D,all_agents,,,40,30,10,0,19,11,0.39822259859575454,0.2324808138496196,0.9874200800471493,0.08402775589943075,607,30,0.75,0,0.0,0.0,32.05,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,D,participants_only,,,30,30,0,0,19,11,0.46015632564183534,0.25106391178024245,0.9874200800471493,0.09633114406100632,607,30,1.0,0,0.0,0.0,26.066666666666666,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,D,nonparticipants_only,,,10,0,10,0,0,0,0.21242141745751192,0.2053166874866288,0.38637361848215535,0.001088152864882643,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.40000000000008,,,12.0,0.17045454545454528,47.0,0.6676136363636357,0.0,0.0,0.005616535233263524,0.1702127659574468,0.0,0,8,45,16,,24,47,29,6.000000000000003,0.08522727272727267,5.400000000000002,0.0767045454545454,30,27,32
97,D,all_agents,,,40,30,10,0,19,11,0.3990936908747598,0.23164935969189943,0.9879232768452634,0.08481184272204688,612,30,0.75,0,0.0,0.0,31.8,3963,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,D,participants_only,,,30,30,0,0,19,11,0.46117272351519806,0.24980859222134127,0.9879232768452634,0.09731371834470307,612,30,1.0,0,0.0,0.0,25.733333333333334,3963,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,D,nonparticipants_only,,,10,0,10,0,0,0,0.2128565929534452,0.2051852743216564,0.38444175038974454,0.0010605403312071951,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000007,,,6.5,0.08990318118948816,57.0,0.7883817427385885,0.0,0.0,0.005973330660491607,0.08771929824561403,0.0,0,5,9,27,,13,57,16,6.000000000000003,0.08298755186721987,2.8000000000000003,0.038727524204702594,30,14,17
98,D,all_agents,,,40,30,10,0,19,11,0.39955105423386766,0.23215192532205153,0.9884063457714528,0.08496156323413959,625,30,0.75,0,0.0,0.0,32.05,4004,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,D,participants_only,,,30,30,0,0,19,11,0.4616383699173691,0.2495753565792763,0.9884063457714528,0.09751819012337615,625,30,1.0,0,0.0,0.0,26.066666666666666,4004,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,D,nonparticipants_only,,,10,0,10,0,0,0,0.2132891071833635,0.20662227060472227,0.38251954163779583,0.0010336653410368045,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.40000000000009,,,12.0,0.17045454545454525,47.0,0.6676136363636355,0.0,0.0,0.005094250783781354,0.2765957446808511,0.0,0,13,45,16,,24,47,29,6.000000000000003,0.08522727272727265,5.400000000000002,0.07670454545454539,30,27,32
99,D,all_agents,,,40,30,10,0,19,11,0.400382111985235,0.23229213495283862,0.9888700919405947,0.08574047877035519,632,30,0.75,0,0.0,0.0,31.8,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,D,participants_only,,,30,30,0,0,19,11,0.4626030672916493,0.24832747979637992,0.9888700919405947,0.09849933894403648,632,30,1.0,0,0.0,0.0,25.733333333333334,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,D,nonparticipants_only,,,10,0,10,0,0,0,0.21371924606599196,0.20855990656998086,0.38060694392960687,0.0010065308983976053,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000007,,,6.5,0.08990318118948816,57.0,0.7883817427385885,0.0,0.0,0.005843943727035847,0.12280701754385964,0.0,0,7,9,27,,13,57,15,6.000000000000003,0.08298755186721987,2.8000000000000003,0.038727524204702594,30,14,15
100,D,all_agents,,,40,30,10,0,19,11,0.4009629587348334,0.23222738674090665,0.9893152882629709,0.08590729818621716,639,30,0.75,0,0.0,0.0,32.05,4103,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,D,participants_only,,,30,30,0,0,19,11,0.46323524245584774,0.24773372745030525,0.9893152882629709,0.09870424837377774,639,30,1.0,0,0.0,0.0,26.066666666666666,4103,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,D,nonparticipants_only,,,10,0,10,0,0,0,0.21414610757179037,0.20895087959582526,0.37870390920995883,0.000982399785569347,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,D,step_totals,,,,,,,,,,,,,,,,,,,,,70.40000000000008,,,12.0,0.17045454545454528,47.0,0.6676136363636357,0.0,0.0,0.0055264346366088865,0.14893617021276595,0.0,0,7,45,16,,24,47,29,6.000000000000003,0.08522727272727267,5.400000000000002,0.0767045454545454,30,27,32
100,D,reachability,0.225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,D,all_agents,,,40,30,10,0,19,11,0.40178067272068385,0.23192703820760519,0.9897426767324521,0.08669192568595195,644,30,0.75,0,0.0,0.0,31.8,4158,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,D,participants_only,,,30,30,0,0,19,11,0.46418420626752066,0.24649505881305372,0.9897426767324521,0.09969244731933913,644,30,1.0,0,0.0,0.0,25.733333333333334,4158,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,D,nonparticipants_only,,,10,0,10,0,0,0,0.21457007208017356,0.20905476010102342,0.37681038966390906,0.0009599487962162744,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000007,,,6.5,0.08990318118948816,57.0,0.7883817427385885,0.0,0.0,0.005804553924761223,0.08771929824561403,0.0,0,5,9,27,,13,57,15,6.000000000000003,0.08298755186721987,2.8000000000000003,0.038727524204702594,30,14,15
102,D,all_agents,,,40,30,10,0,19,11,0.40227321498080154,0.23211188588042087,0.990152969663154,0.08685544832969602,648,30,0.75,0,0.0,0.0,32.05,4202,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,D,participants_only,,,30,30,0,0,19,11,0.46470050574359667,0.24801892521421015,0.990152969663154,0.09990576213368578,648,30,1.0,0,0.0,0.0,26.066666666666666,4202,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,D,nonparticipants_only,,,10,0,10,0,0,0,0.21499134269241624,0.2089272435984804,0.37492633771558953,0.0009385073339359855,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,D,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000006,,,11.5,0.16452074391988541,47.0,0.6723891273247491,0.0,0.0,0.0052923477297734675,0.0851063829787234,0.0,0,4,45,17,,23,47,30,6.000000000000003,0.0858369098712446,5.400000000000002,0.07725321888412014,30,27,31
103,D,all_agents,,,40,30,10,0,19,11,0.4030534949968047,0.2313471297452651,0.9905468508766279,0.08762981252457809,657,30,0.75,0,0.0,0.0,31.8,4258,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,D,participants_only,,,30,30,0,0,19,11,0.465601151749158,0.2467788305881391,0.9905468508766279,0.10088558929687895,657,30,1.0,0,0.0,0.0,25.733333333333334,4258,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,D,nonparticipants_only,,,10,0,10,0,0,0,0.21541052473974495,0.20926748193227523,0.3730517060270116,0.0009159698251530891,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.005684996244292061,0.15789473684210525,0.0,0,9,9,27,,13,57,15,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,14
104,D,all_agents,,,40,30,10,0,19,11,0.4035652161823039,0.23272061146911838,0.9909249768415628,0.08780151050354137,662,30,0.75,0,0.0,0.0,32.05,4303,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,D,participants_only,,,30,30,0,0,19,11,0.4661444789565637,0.24874555672050694,0.9909249768415628,0.10110632390775995,662,30,1.0,0,0.0,0.0,26.066666666666666,4303,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,D,nonparticipants_only,,,10,0,10,0,0,0,0.21582742785952458,0.21029902233191367,0.3711864474968765,0.0008931007384473458,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,D,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000008,,,11.5,0.16452074391988536,47.0,0.6723891273247489,0.0,0.0,0.005369052928887352,0.10638297872340426,0.0,0,5,45,17,,23,47,30,6.000000000000003,0.08583690987124458,5.400000000000002,0.07725321888412012,30,27,31
105,D,all_agents,,,40,30,10,0,19,11,0.4043528211938116,0.23224947544615634,0.9912879777679002,0.08858455668136715,670,30,0.75,0,0.0,0.0,31.8,4360,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,D,participants_only,,,30,30,0,0,19,11,0.4670566019114104,0.2475018289369044,0.9912879777679002,0.10209503499366977,670,30,1.0,0,0.0,0.0,25.733333333333334,4360,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,D,nonparticipants_only,,,10,0,10,0,0,0,0.21624147904101526,0.2100971691981594,0.36933051525939214,0.0008719523490907397,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000005,,,6.5,0.08990318118948817,57.0,0.7883817427385886,0.0,0.0,0.005714232773307747,0.14035087719298245,0.0,0,8,9,27,,13,57,15,6.000000000000003,0.08298755186721989,2.8000000000000003,0.0387275242047026,30,14,14
106,D,all_agents,,,40,30,10,0,19,11,0.40483501220801626,0.23331379103594235,0.9916364586571842,0.08874212957661991,675,30,0.75,0,0.0,0.0,32.05,4404,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,D,participants_only,,,30,30,0,0,19,11,0.46756249216708057,0.24832797780607324,0.9916364586571842,0.10229957965105009,675,30,1.0,0,0.0,0.0,26.066666666666666,4404,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,D,nonparticipants_only,,,10,0,10,0,0,0,0.21665257233082333,0.2102729184589736,0.3674838626830952,0.0008529384491515682,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,D,step_totals,,,,,,,,,,,,,,,,,,,,,69.90000000000009,,,11.5,0.16452074391988533,47.0,0.6723891273247488,0.0,0.0,0.005277956926216496,0.10638297872340426,0.0,0,5,45,17,,23,47,30,6.000000000000003,0.08583690987124457,5.400000000000002,0.0772532188841201,30,27,31
107,D,all_agents,,,40,30,10,0,19,11,0.40543476261194306,0.23263431006310648,0.9919710003108968,0.08942643970850146,680,30,0.75,0,0.0,0.0,31.8,4456,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,D,participants_only,,,30,30,0,0,19,11,0.46822597227927787,0.24708633791704288,0.9919710003108968,0.10318611501749649,680,30,1.0,0,0.0,0.0,25.733333333333334,4456,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,D,nonparticipants_only,,,10,0,10,0,0,0,0.21706113360993867,0.21052269622638264,0.3656464433696797,0.0008345816436699978,0,0,0.0,0,0.0,0.0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,D,step_totals,,,,,,,,,,,,,,,,,,,,,72.30000000000007,,,6.5,0.08990318118948816,57.0,0.7883817427385885,0.0,0.0,0.0050948434302881505,0.08771929824561403,0.0,0,5,9,27,,13,57,15,6.000000000000003,0.08298755186721987,2.8000000000000003,0.038727524204702594,30,14,14
